symbol	UMK1_con_1	UMK1_con_2	UMK1_PAN_1	UMK1_PAN_2	SPH_1	SPH_2
UBL4B	5.96419703867235	5.48352413756739	5.38269363215381	5.7467299569852	5.51507903843686	5.45602525755707
SLC6A17	8.58973421492267	8.48415885189432	8.35341803090346	8.5909145721764	7.79566854617111	7.594248148424
RBM15	10.0869698937612	9.9646511978857	10.0661245443664	10.0611327317504	10.4099925349438	10.443485095741
PROK1	7.4775597746817	7.49310856864258	7.97164401556092	7.49761954681242	7.60710823938126	7.63865355579033
CD53	4.19114237502829	4.76978349027849	4.46661775954041	4.26036535018065	4.1276082967662	3.9406078592062
CEPT1	9.17882893380762	9.38934090071233	9.68283740275317	9.74628331369418	9.56595658964749	9.69778706177016
CHI3L2	3.93064470226378	3.94633382098929	3.30469001213226	3.87238017985675	3.95186738422937	3.85606968418833
CHIA	3.36391814455462	3.94087453732384	3.99113833580322	3.76287040521965	3.68531492141812	3.8800921796164
PIFO	7.8728279279617	7.9541994784136	8.45785038947752	8.58393071379736	9.25721304665145	9.10390136547719
ATP5F1	12.1621517020396	12.2366861789715	12.1983882212525	12.2549240887549	12.0031885420937	12.0794343338738
C1orf162	5.7984931252021	5.78731291041332	6.16284324008905	5.61563644857585	6.29031937389074	5.46175075420972
RAP1A	10.4829521179539	10.4903639046619	10.5124388638628	10.4537085602979	10.5669681563704	10.6465839578497
DDX20	9.51218121604469	9.46312631295398	9.73539725751812	9.51934075569285	9.6172539280223	9.44106670778867
LOC643355	7.41962205939898	7.20378437902078	7.23114925906613	7.18324916307906	7.14597937449271	7.05488579959445
CTTNBP2NL	10.5182482278025	10.6831808110679	10.8517255131041	10.8766226657375	10.5551450509672	10.5700466534322
WNT2B	7.51569416943137	7.50311818602542	6.83907505602849	6.47030564430048	9.05912783928689	9.0977826526589
CAPZA1	11.1762374870409	11.2560729160178	11.329609505794	11.3433050419769	11.0468779221183	11.128408399696
MOV10	7.04695274720043	7.14054045602928	7.5694022911838	7.36273329921666	7.55798855150009	7.25447458523924
FAM19A3	8.76779738829178	8.65940367399846	8.70844461262398	8.81702625042731	8.52782132224035	8.37694218710723
LRIG2	8.47980926928849	8.64016618152623	9.02026447728871	8.87320857262158	8.88486500714733	8.83970927839931
MAGI3	8.44798483378257	8.51667569213199	8.45121322891636	8.60499364406352	8.7373024750496	8.63028346547933
DCLRE1B	8.29683350503269	8.38092787365649	8.52139792095737	8.32861584914576	8.71301953790616	8.56209185061543
HIPK1	10.3466228999069	10.3352874666904	10.6855933510473	10.6683432284945	10.7764256136711	10.8151684926516
SYCP1	3.00758283950342	3.09365890285693	2.98373456776974	2.79021830507513	3.06821743317013	2.96119449588817
TSHB	4.62719942868829	3.71628748267039	3.66243816988316	3.67732558148428	4.15019336306374	3.96775277827265
VANGL1	8.97790969503345	8.9534089520713	8.81635082794226	8.90573256827868	8.13942985113189	8.47679822319535
SLC22A15	8.11416869041011	7.81403439257539	8.41839251787152	8.37360324568272	8.39565235843373	8.38427859027017
MAB21L3	6.02538605495846	5.65435896397717	5.90131194412939	6.1274392771766	5.7040292316455	5.50303792533842
C1orf137	3.50832293057444	3.19233238791352	2.92157065879146	3.25974372577213	3.79713841834583	3.32916207462598
CD2	3.04857814560441	3.21962439399747	3.1666020556784	3.17407969417869	2.92812206359586	3.10854507422664
PTGFRN	9.94739008261028	9.88394446345842	10.1258992875134	9.90429476809709	9.90123139923663	9.8388450693889
CD101	5.99230598940839	5.39226591556863	5.81632751149554	5.89664791141561	5.90752687993433	5.91925211320417
TTF2	7.34395068785085	7.00020243828246	6.76743285188031	6.47872720563209	7.89835611178126	7.80344952338014
MAN1A2	11.0717620422809	11.089564012789	10.9071068334077	10.8691802147918	11.3683142336521	11.383760458081
FAM46C	5.82770766978203	6.50169727766207	6.41136262948814	6.41131314804176	7.2486197731998	7.30006300985652
WDR3	10.0086936317913	10.1850031677107	10.1926868885799	10.307526429285	10.1141310929571	10.1591903401019
HAO2	6.29577042939976	6.94546184889678	5.09530214140141	4.9418509934688	5.00924603248336	4.73221089632231
HSD3B2	5.54723901289296	5.23369040146362	5.32430404475117	4.86312530395884	4.96115450399433	5.34709665685566
HSD3B1	4.51175274781612	4.33667986542639	4.66492354519712	5.25071260270698	4.81586804206339	5.07310859245129
PHGDH	11.8176130681589	11.8547035984793	11.4810290644472	11.4459760536264	11.7993808718926	11.6891363719353
NBPF8	7.69317989218762	7.38639115022062	7.74936426337527	7.71105364729438	7.66985097124856	8.13194012806849
NBPF26	9.47941207745544	9.70641984987681	9.80925286082531	9.87998118526896	9.84997359132263	10.1264170071672
PPIAL4A	5.48370687899746	5.86909229636028	5.20050112997227	6.00326379841161	5.96941952081262	5.88139320497256
FCGR1B	5.21609437201136	4.65166607891724	5.00734055823957	4.44081097084503	4.05500860359394	5.24765261797191
SRGAP2C	10.9102306547551	10.9979972717932	10.3173655648914	10.3145726945629	11.4511583569323	11.4774657042217
LOC388692	6.4162577820668	5.89819447377066	6.00210149307741	6.26465233521221	6.22910133849528	6.20488384098208
PPIAL4F	9.84386711547914	10.0059199775826	9.99090240984351	10.0151697881533	9.96934401817603	10.0259868333918
FAM72D	9.279332271073	8.99711668565374	7.78180155373978	7.45517212777391	10.5651772011016	10.5028382022873
GPR89A	9.67848373483828	9.68848532324581	9.97150378170425	10.0229724627721	9.25123736217556	9.62474296286077
CD160	4.83932389455595	4.4356329254121	4.55050820448975	4.75896291875149	5.11579634327435	4.87565206595177
POLR3C	10.1953655328204	10.1904314656107	10.4462917953684	10.3620816213903	10.0757976142737	10.0724686916735
NUDT17	7.545437620829	7.37848697549224	7.27197080135485	7.7732777516401	7.52108183928902	7.47281334272675
NUDT4P1	12.5864993444893	12.6168458187605	12.2283725775643	12.2377430677593	12.0667107321499	11.9400759709504
NBPF12	9.65755704795426	9.77097324212606	9.98276496725523	9.96863466163899	10.0850623697497	10.2244570327496
BCL9	10.7587259832479	10.6882168118234	10.8980672194256	10.8924077860037	10.7013166190347	10.7250271461953
GJA8	4.68618556505844	3.87010210086499	4.42921977952886	4.19693063967122	3.89974855472682	3.74546609731141
GPR89B	9.92664101740059	10.0680782572272	10.1786855905831	10.0840989301034	9.88712820464761	9.92215429922431
NUDT4	12.5864993444893	12.6168458187605	12.2283725775643	12.2377430677593	12.0667107321499	11.9400759709504
PDE4DIP	9.63916079399697	9.87216577995293	9.21879996992439	9.0876010219324	7.37402714103172	7.51962281517952
PPIAL4C	6.31625188130622	6.71105152005589	6.42926677442896	6.39935654865647	6.72203435675136	6.57156579805977
FCGR1A	4.51253825126869	4.76179112101417	4.14947758890025	4.54819897554416	4.02376163206569	4.24205516853128
HIST2H4B	10.4473305762195	10.3296076053189	10.9007003127587	10.5952215695557	10.6916698155839	10.7124199662341
HIST2H2AA3	10.9978675360487	11.1737562079194	10.4660872414499	10.5503297450082	11.4358703457263	11.4834377645911
HIST2H3A	10.0900038437051	10.0748876828322	9.11793893144502	9.19533926502822	10.4438910683415	10.6348228309059
HIST2H2AC	11.4535188761158	11.5127141237974	11.032550155326	10.9928355928841	11.680098418123	11.6298480661726
BOLA1	8.55939239955621	8.40693878457776	8.57186168355256	8.65592578294491	8.74825276538153	8.55218118363018
VPS45	11.0792451664862	11.1166780609477	11.0294138581599	11.1114450877198	10.7229364353713	10.7796654035047
CA14	8.65886193557032	8.72077638075264	7.75614515596082	8.10679531526115	8.99915944122043	8.82767258171882
C1orf54	8.36944879644148	8.445615917261	8.43870536703281	8.47218114759742	8.37277817848267	8.35926889779573
CIART	8.57742424753096	8.7139223608759	8.70962549743297	8.5791243009063	8.07474367069382	8.12157934319099
MRPS21	12.3856414645359	12.3859910218583	12.4422136489841	12.4235388786776	12.4044255644837	12.3489172186424
PRPF3	10.5452455642756	10.5608628026758	10.7085005218885	10.6346440122778	11.0194936257553	11.0199037948701
RPRD2	10.612177850131	10.8284065559531	10.7574346031666	10.7258930672623	10.4177487639596	10.4977480903429
TARS2	8.92949470487072	9.14322789172892	9.3861021365815	9.30266291096611	9.03151551270315	9.07197836635056
ECM1	5.42315541990823	5.85089390737557	5.42455832084679	5.33896295751273	5.38379009000651	5.43551801080988
ADAMTSL4	6.54357580659424	6.15273274786801	6.62698406256613	6.27617962059916	6.4551884743811	6.54517847676414
SETDB1	10.5369666002105	10.5706412231482	10.8613664398495	10.9294757237195	10.6373435327144	10.6724249747075
ANXA9	7.68676054582959	7.65543971235209	7.33858976061539	7.60513638988727	7.07757365551479	6.94101757204015
PRUNE	9.03165305022245	9.02119501756335	9.11643778353605	9.08356454197232	8.73069581957088	8.87470654962174
BNIPL	6.14200302190953	5.40259011732444	5.93001255239688	5.55198405597115	6.41353179846764	6.4079947893797
C1orf56	8.2592066820762	8.48631736861949	8.55458224538233	8.69711018988471	8.67213303604141	8.57816056456604
MLLT11	12.8423466575588	12.8511437053333	13.0254449698487	13.0339184572291	12.9324025520269	12.9503912988272
GABPB2	8.11131685357684	8.27179427062436	8.63480606627285	8.58067867312065	8.87834709246331	8.58912516912611
SCNM1	10.0718849010193	10.1218034151636	10.4780225552225	10.2384334577914	9.9586196232292	9.83115141438733
PIP5K1A	11.2433300848816	11.334442217774	11.4584384041504	11.4711045100015	11.1334762858514	11.1541549469147
PSMD4	11.4377508756547	11.388447601806	11.6781668694153	11.7185496181596	11.4377401032098	11.495705656699
ZNF687	8.56894990343784	8.49232926400823	8.67038178218528	8.65333555803161	8.90546248773991	8.54046002264736
PSMB4	10.770980932763	10.8513433460022	11.0992161488047	11.0673481626516	10.8737079528007	10.8038424473291
CGN	8.16943838729415	8.09409832485178	8.24316778091455	8.30949946571942	6.81569998510092	6.97037725059179
